Year	Month	Day	Hour	Windspeed	Winddirection
8	10	23	18	9.1	12.97
8	10	23	19	9.1	18.22
8	10	23	20	8.06	38.23
8	10	23	21	8.33	44.57
8	10	23	22	5.204	71.39
8	10	23	23	2.325	214.4
8	10	23	24	1.816	196.2
8	10	24	1	2.887	245.8
8	10	24	2	1.549	190.5
8	10	24	3	5.4	189.7
8	10	24	4	7.089	196
8	10	24	5	12.35	193.1
8	10	24	6	13.75	203
8	10	24	7	21.3	202.7
8	10	24	8	23.12	202.9
8	10	24	9	20.93	202.2
8	10	24	10	23.33	199.2
8	10	24	11	24.97	200.3
8	10	24	12	26.24	198.7
8	10	24	13	21.93	211.6
8	10	24	14	20.91	207.7
8	10	24	15	22.09	210.9
8	10	24	16	20.93	205.5
8	10	24	17	25.7	206.5
8	10	24	18	24.97	205.9
8	10	24	19	24.84	199.6
8	10	24	20	29.89	199.4
8	10	24	21	27.31	205.6
8	10	24	22	20.14	222.1
8	10	24	23	9.75	248.7
8	10	24	24	8.94	242
8	10	25	1	6.016	243
8	10	25	2	8.39	222
8	10	25	3	11.21	233.5
8	10	25	4	8.97	252.9
8	10	25	5	13.19	243.5
8	10	25	6	16.98	219.9
8	10	25	7	16.62	222.5
8	10	25	8	16.49	219.9
8	10	25	9	20.51	212.5
8	10	25	10	19.43	219.1
8	10	25	11	13.49	216.8
8	10	25	12	5.699	262.4
8	10	25	13	5.977	323.5
8	10	25	14	4.561	318
8	10	25	15	5.285	24.43
8	10	25	16	6.126	41.11
8	10	25	17	4.674	46.15
8	10	25	18	4.956	56.26
8	10	25	19	7.583	65.98
8	10	25	20	7.129	75.4
8	10	25	21	8.2	60.18
8	10	25	22	11.64	51.9
8	10	25	23	13.17	48.64
8	10	25	24	13.7	33.73
8	10	26	1	16.67	16.58
8	10	26	2	17.11	6.112
8	10	26	3	14.86	7.87
8	10	26	4	15.53	359.4
8	10	26	5	19.61	350.9
8	10	26	6	20.36	356.3
8	10	26	7	20.07	359.7
8	10	26	8	23.32	354.4
8	10	26	9	23.33	0.73
8	10	26	10	20.11	1.748
8	10	26	11	20.38	2.854
8	10	26	12	20.96	3.821
8	10	26	13	24.02	354.4
8	10	26	14	25.63	358.3
8	10	26	15	26.23	356
8	10	26	16	24.22	351.1
8	10	26	17	27.02	350.4
8	10	26	18	27.05	345.5
8	10	26	19	25.45	346.1
8	10	26	20	22.95	347.8
8	10	26	21	19.58	345
8	10	26	22	19.64	345
8	10	26	23	17.93	344.6
8	10	26	24	15.18	343.5
8	10	27	1	13.63	347.3
8	10	27	2	12.53	354.7
8	10	27	3	13.12	354.3
8	10	27	4	12.21	346.8
8	10	27	5	11.64	336.8
8	10	27	6	11.26	348.8
8	10	27	7	10.05	0.331
8	10	27	8	9.69	357.3
8	10	27	9	9.8	352
8	10	27	10	10.72	354.3
8	10	27	11	9.72	356.7
8	10	27	12	11.76	351.3
8	10	27	13	10.24	354.6
8	10	27	14	9.86	358.4
8	10	27	15	10.14	14.84
8	10	27	16	9.92	8.49
8	10	27	17	10.57	7.373
8	10	27	18	11.23	20.44
8	10	27	19	10.06	14.96
8	10	27	20	7.598	7.166
8	10	27	21	8.82	19.36
8	10	27	22	5.89	21.74
8	10	27	23	4.685	13.24
8	10	27	24	2.801	5.581
8	10	28	1	2.648	27.42
8	10	28	2	1.317	70.78
8	10	28	3	0.972	282.2
8	10	28	4	0.684	199.3
8	10	28	5	3.475	255.2
8	10	28	6	4.497	318.4
8	10	28	7	5.255	313.3
8	10	28	8	4.554	339.4
8	10	28	9	3.179	329.1
8	10	28	10	2.084	350.9
8	10	28	11	4.981	314.6
8	10	28	12	4.931	335.9
8	10	28	13	4.419	339.3
8	10	28	14	4.054	310.4
8	10	28	15	2.275	335.2
8	10	28	16	2.558	81.6
8	10	28	17	3.264	83.5
8	10	28	18	5.468	178.3
8	10	28	19	4.958	193.5
8	10	28	20	7.071	194
8	10	28	21	7.706	189.6
8	10	28	22	6.929	191.5
8	10	28	23	8.99	205.7
8	10	28	24	10.12	216.6
8	10	29	1	12.28	215.3
8	10	29	2	8.47	227
8	10	29	3	9.88	232
8	10	29	4	10.98	216.5
8	10	29	5	10.26	211.2
8	10	29	6	12.92	209.9
8	10	29	7	12.33	213.2
8	10	29	8	10.21	209.5
8	10	29	9	9.82	209.9
8	10	29	10	5.17	204.3
8	10	29	11	6.029	197.5
8	10	29	12	5.849	207.5
8	10	29	13	5.47	201.3
8	10	29	14	6.096	198.8
8	10	29	15	4.561	185.5
8	10	29	16	3.602	128.5
8	10	29	17	10.4	133
8	10	29	18	12.51	139.3
8	10	29	19	10.01	167.7
8	10	29	20	6.477	219.7
8	10	29	21	2.759	223.1
8	10	29	22	4.152	53.5
8	10	29	23	7.68	61.06
8	10	29	24	9.56	39.99
8	10	30	1	13.22	21.52
8	10	30	2	15.82	18.24
8	10	30	3	16	17.91
8	10	30	4	13.6	8.2
8	10	30	5	12.7	8.67
8	10	30	6	12.87	12.79
8	10	30	7	10.02	0.022
8	10	30	8	9.6	0.668
8	10	30	9	7.69	1.727
8	10	30	10	6.769	357.6
8	10	30	11	6.998	349.9
8	10	30	12	7.631	348
8	10	30	13	8.18	353.7
8	10	30	14	7.953	357.1
8	10	30	15	7.743	354.6
8	10	30	16	3.601	71.71
8	10	30	17	5.285	37.84
8	10	30	18	11.7	64.41
8	10	30	19	15.45	69.77
8	10	30	20	14.06	38.87
8	10	30	21	15.34	37.29
8	10	30	22	15.67	26.99
8	10	30	23	15.43	4.1
8	10	30	24	19.66	344.8
8	10	31	1	19.1	351.8
8	10	31	2	18.11	353.9
8	10	31	3	17.51	349.1
8	10	31	4	13.95	338.9
8	10	31	5	11.16	315.4
8	10	31	6	11.68	319.1
8	10	31	7	8.88	285.9
8	10	31	8	7.321	254.4
8	10	31	9	9.3	171.6
8	10	31	10	16.68	145.3
8	10	31	11	15.4	158.2
8	10	31	12	12.7	200.5
8	10	31	13	10.74	229.5
8	10	31	14	16.78	252.2
8	10	31	15	14.71	261.4
8	10	31	16	9.47	273.5
8	10	31	17	5.571	353.9
8	10	31	18	10.09	125.8
8	10	31	19	8.28	76.63
8	10	31	20	12.26	68.71
8	10	31	21	15.45	69.89
8	10	31	22	15.86	58.79
8	10	31	23	19.35	75.35
8	10	31	24	17.29	64.76
8	11	1	1	9.91	25.12
8	11	1	2	9.41	321.9
8	11	1	3	11.1	306.5
8	11	1	4	12.42	327.3
8	11	1	5	13.52	332.9
8	11	1	6	12.7	343.6
8	11	1	7	11.55	354.6
8	11	1	8	6.639	36.68
8	11	1	9	6.825	2.488
8	11	1	10	4.99	342.1
8	11	1	11	6.594	13.24
8	11	1	12	6.438	78.59
8	11	1	13	6.154	105
8	11	1	14	5.844	68.96
8	11	1	15	5.525	76.05
8	11	1	16	5.642	49.63
8	11	1	17	11.72	137
8	11	1	18	13.94	133.2
8	11	1	19	10.46	121
8	11	1	20	12.91	145.6
8	11	1	21	10.68	167.4
8	11	1	22	9.87	187.4
8	11	1	23	8.96	236.8
8	11	1	24	11.77	241.4
8	11	2	1	8.6	289.5
8	11	2	2	7.316	284.2
8	11	2	3	15.4	201.2
8	11	2	4	20.26	224.3
8	11	2	5	24.69	218.5
8	11	2	6	25.55	214.6
8	11	2	7	22.65	197.9
8	11	2	8	24.11	189
8	11	2	9	22.14	193.1
8	11	2	10	25.59	204.8
8	11	2	11	36.04	221.4
8	11	2	12	38.25	222.3
8	11	2	13	40.19	222.1
8	11	2	14	40.78	224.1
8	11	2	15	37.45	231.4
8	11	2	16	36.95	230.7
8	11	2	17	41.11	232.6
8	11	2	18	43.41	230.1
8	11	2	19	33.05	226.5
8	11	2	20	33.59	220.7
8	11	2	21	31.48	214.5
8	11	2	22	32.12	213.9
8	11	2	23	31.9	212.9
8	11	2	24	26.41	213.9
8	11	3	1	24.72	212
8	11	3	2	22.06	205
8	11	3	3	19.19	196.5
8	11	3	4	15.97	184.2
8	11	3	5	15.6	180
8	11	3	6	22.92	164.4
8	11	3	7	22.49	172
8	11	3	8	16.89	183.2
8	11	3	9	10.49	209.2
8	11	3	10	9.37	214.4
8	11	3	11	5.387	245.6
8	11	3	12	7.125	48.03
8	11	3	13	9.75	40.83
8	11	3	14	12.2	51.01
8	11	3	15	13.06	42.39
8	11	3	16	12.98	33.13
8	11	3	17	12.12	22.3
8	11	3	18	12.94	38.49
8	11	3	19	4.564	49.42
8	11	3	20	10.37	130.3
8	11	3	21	15.92	141.7
8	11	3	22	15.3	161.1
8	11	3	23	6.907	108.7
8	11	3	24	5.101	356.5
8	11	4	1	5.633	349.2
8	11	4	2	6.796	336.1
8	11	4	3	8.08	307.2
8	11	4	4	7.484	265
8	11	4	5	11.19	238.1
8	11	4	6	28.15	219.1
8	11	4	7	41.66	228.8
8	11	4	8	43.01	233.6
8	11	4	9	37.57	231.2
8	11	4	10	45.61	227.5
8	11	4	11	49.48	229.4
8	11	4	12	50.1	226.9
8	11	4	13	51.45	229.3
8	11	4	14	50.33	229
8	11	4	15	47.56	227.3
8	11	4	16	43.29	226.7
8	11	4	17	42.16	224.7
8	11	4	18	42.5	219.3
8	11	4	19	39.21	223
8	11	4	20	38.99	223.8
8	11	4	21	38.46	224.7
8	11	4	22	39.54	221.8
8	11	4	23	32.98	216.3
8	11	4	24	36.52	217.1
8	11	5	1	33.82	218.5
8	11	5	2	29.64	216.3
8	11	5	3	29.77	215
8	11	5	4	28.94	213.1
8	11	5	5	30.84	208.1
8	11	5	6	29.32	209.1
8	11	5	7	27.14	210.9
8	11	5	8	25.21	211.1
8	11	5	9	18.06	206.6
8	11	5	10	20.41	195.2
8	11	5	11	14.86	200.6
8	11	5	12	16.65	213.1
8	11	5	13	13.35	215.1
8	11	5	14	8.83	209.6
8	11	5	15	3.197	138.1
8	11	5	16	5.495	88.3
8	11	5	17	7.119	95
8	11	5	18	9.19	81.5
8	11	5	19	11.07	77.3
8	11	5	20	10.09	82.5
8	11	5	21	5.394	65.1
8	11	5	22	4.477	60.24
8	11	5	23	3.38	112
8	11	5	24	3.548	105.6
8	11	6	1	4.006	42.89
8	11	6	2	8.45	324.1
8	11	6	3	9.25	307.8
8	11	6	4	11.38	322
8	11	6	5	10.3	330.7
8	11	6	6	9.04	333.5
8	11	6	7	8.06	332.5
8	11	6	8	8.05	327.5
8	11	6	9	6.88	343.6
8	11	6	10	6.458	328.4
8	11	6	11	3.089	290.8
8	11	6	12	3.593	179.4
8	11	6	13	2.765	119.9
8	11	6	14	6.122	171.7
8	11	6	15	9.21	180
8	11	6	16	12.05	186.4
8	11	6	17	20.41	189.8
8	11	6	18	19.74	197
8	11	6	19	21.84	206.7
8	11	6	20	19.83	212.8
8	11	6	21	25.43	213.2
8	11	6	22	28.52	217.9
8	11	6	23	20.72	221.5
8	11	6	24	13.72	225.5
8	11	7	1	13.27	216.4
8	11	7	2	13.02	216
8	11	7	3	11.38	229.9
8	11	7	4	5.398	272.2
8	11	7	5	8.62	220.6
8	11	7	6	5.675	203.1
8	11	7	7	7.95	202.2
8	11	7	8	10.85	200.3
8	11	7	9	6.383	177.1
8	11	7	10	5.46	237.7
8	11	7	11	3.66	256
8	11	7	12	2.779	199.8
8	11	7	13	7.58	2.189
8	11	7	14	6.418	11.09
8	11	7	15	6.832	1.734
8	11	7	16	9.61	21.62
8	11	7	17	8.06	32.29
8	11	7	18	7.254	6.224
8	11	7	19	9.13	3.047
8	11	7	20	7.676	0.271
8	11	7	21	7.25	17.28
8	11	7	22	8.13	349.7
8	11	7	23	9.21	353.9
8	11	7	24	7.219	5.826
8	11	8	1	11.97	356.3
8	11	8	2	10.76	8.46
8	11	8	3	9.64	20.12
8	11	8	4	9.48	19.03
8	11	8	5	12.55	346.9
8	11	8	6	8.44	342
8	11	8	7	5.889	60.29
8	11	8	8	4.198	156.2
8	11	8	9	5.77	125.2
8	11	8	10	6.161	149.6
8	11	8	11	6.18	156.1
8	11	8	12	4.884	145.2
8	11	8	13	3.963	135.3
8	11	8	14	5.471	88.6
8	11	8	15	5.407	41.41
8	11	8	16	8.62	331.2
8	11	8	17	9.37	335.3
8	11	8	18	8.49	205.8
8	11	8	19	4.831	83.5
8	11	8	20	5.842	0.547
8	11	8	21	7.026	337
8	11	8	22	7.602	233.8
8	11	8	23	9.46	290.2
8	11	8	24	9.65	340.1
8	11	9	1	7.152	7.913
8	11	9	2	6.437	49.21
8	11	9	3	2.663	120.6
8	11	9	4	8.91	177
8	11	9	5	14.95	192.3
8	11	9	6	14.61	197.8
8	11	9	7	11.94	198
8	11	9	8	10.65	208.5
8	11	9	9	15.01	212.6
8	11	9	10	16.68	210.3
8	11	9	11	14.47	238.2
8	11	9	12	12.51	220.3
8	11	9	13	10.95	233.7
8	11	9	14	15.42	215.9
8	11	9	15	17.15	215.4
8	11	9	16	21.01	203.9
8	11	9	17	20.26	197.6
8	11	9	18	23	206.8
8	11	9	19	24	207.3
8	11	9	20	29.23	206.6
8	11	9	21	21.94	210
8	11	9	22	23.85	214.5
8	11	9	23	26.87	211.1
8	11	9	24	27.13	211.2
8	11	10	1	26.15	210
8	11	10	2	25.35	212.2
8	11	10	3	28.82	208.6
8	11	10	4	26.25	207.9
8	11	10	5	26.01	206.1
8	11	10	6	33.41	208.6
8	11	10	7	31.02	209.4
8	11	10	8	28.25	208.6
8	11	10	9	28.21	212.5
8	11	10	10	30.42	214.8
8	11	10	11	33.48	218.2
8	11	10	12	32.3	224.3
8	11	10	13	31.69	221.7
8	11	10	14	27.77	220.9
8	11	10	15	32.13	221.8
8	11	10	16	27.59	222.6
8	11	10	17	28.23	231.1
8	11	10	18	23.67	224.5
8	11	10	19	26.1	209.4
8	11	10	20	26.9	211.7
8	11	10	21	17.33	208.6
8	11	10	22	19.2	209.7
8	11	10	23	19.97	214.3
8	11	10	24	17.33	211.9
8	11	11	1	28.96	209.7
8	11	11	2	27.52	205.2
8	11	11	3	28.23	205.1
8	11	11	4	25.03	204.5
8	11	11	5	21.52	209
8	11	11	6	21.89	205.1
8	11	11	7	24.28	195.4
8	11	11	8	30.57	184.9
8	11	11	9	33.9	183.1
8	11	11	10	34.76	180.8
8	11	11	11	33.09	185.3
8	11	11	12	36.91	185.2
8	11	11	13	41.08	193.5
8	11	11	14	45.76	200.3
8	11	11	15	49.11	211.4
8	11	11	16	49.45	215.8
8	11	11	17	44.45	213.8
8	11	11	18	38.2	210.4
8	11	11	19	39.31	209
8	11	11	20	35.02	200.4
8	11	11	21	28.54	195.6
8	11	11	22	26	189
8	11	11	23	35.29	184.2
8	11	11	24	37.07	194.4
8	11	12	1	46.01	200.3
8	11	12	2	48.2	207.6
8	11	12	3	52.33	213.6
8	11	12	4	47.76	212
8	11	12	5	43.35	208.5
8	11	12	6	53.01	215.1
8	11	12	7	51.05	215.1
8	11	12	8	47.32	218.3
8	11	12	9	55.75	222.9
8	11	12	10	56.19	227.3
8	11	12	11	59.88	227.8
8	11	12	12	56.9	227.9
8	11	12	13	53.26	232.8
8	11	12	14	54.83	236.6
8	11	12	15	53.26	222.6
8	11	12	16	49.78	220.6
8	11	12	17	43.12	223.8
8	11	12	18	43.13	227.5
8	11	12	19	44.13	225.2
8	11	12	20	40.25	223.2
8	11	12	21	44.49	233
8	11	12	22	45.07	234.9
8	11	12	23	25.6	252.3
8	11	12	24	19.28	282
8	11	13	1	22.2	271.5
8	11	13	2	21.24	270.5
8	11	13	3	25.7	231
8	11	13	4	31.95	226.8
8	11	13	5	31.02	221.4
8	11	13	6	33.36	226.6
8	11	13	7	33.37	226.1
8	11	13	8	43.66	225.7
8	11	13	9	50.42	228.9
8	11	13	10	44.02	236.7
8	11	13	11	39.16	240.7
8	11	13	12	27.4	270.2
8	11	13	13	20.41	359.2
8	11	13	14	13.43	346.7
8	11	13	15	16.99	349.6
8	11	13	16	16.89	341.9
8	11	13	17	21.23	336.7
8	11	13	18	19.46	334.9
8	11	13	19	16.31	336.2
8	11	13	20	17.48	342.6
8	11	13	21	15.74	350.9
8	11	13	22	11.47	341
8	11	13	23	10.73	348.8
8	11	13	24	8.39	353.4
8	11	14	1	6.449	357.3
8	11	14	2	7.187	11.21
8	11	14	3	6.484	19.87
8	11	14	4	6.705	21.2
8	11	14	5	7.261	25.91
8	11	14	6	7.495	28.9
8	11	14	7	7.314	45.37
8	11	14	8	5.743	52.07
8	11	14	9	4.349	71.12
8	11	14	10	3.67	59.31
8	11	14	11	4.333	275.7
8	11	14	12	3.197	152.2
8	11	14	13	3.547	51.27
8	11	14	14	4.564	169.3
8	11	14	15	6.141	191.1
8	11	14	16	2.945	201.7
8	11	14	17	7.772	153.3
8	11	14	18	9.43	144.6
8	11	14	19	11.61	167.1
8	11	14	20	10.35	182.9
8	11	14	21	8.5	198
8	11	14	22	11.12	185.3
8	11	14	23	12.48	197.4
8	11	14	24	10.16	206.6
8	11	15	1	13.28	204.7
8	11	15	2	10.71	187.9
8	11	15	3	11.67	192.5
8	11	15	4	6.44	209
8	11	15	5	5.016	250.1
8	11	15	6	4.017	309.4
8	11	15	7	3.285	314.8
8	11	15	8	5.591	204.8
8	11	15	9	6.166	190.3
8	11	15	10	7.937	195.3
8	11	15	11	6.971	213.7
8	11	15	12	6.703	210.5
8	11	15	13	4.916	213.8
8	11	15	14	2.885	178.4
8	11	15	15	4.954	208.2
8	11	15	16	2.069	261.2
8	11	15	17	2.601	277.7
8	11	15	18	5.333	57.62
8	11	15	19	6.065	350.7
8	11	15	20	9.69	138.6
8	11	15	21	5.974	199.3
8	11	15	22	5.496	269.9
8	11	15	23	7.372	251.2
8	11	15	24	10.57	204.3
8	11	16	1	10.46	203.5
8	11	16	2	8.65	207.6
8	11	16	3	13.85	198.9
8	11	16	4	14.62	202.9
8	11	16	5	10.81	222.6
8	11	16	6	14.99	208.1
8	11	16	7	14.61	211.1
8	11	16	8	17.19	211.1
8	11	16	9	16.65	213.6
8	11	16	10	12.78	234.2
8	11	16	11	14.74	214.1
8	11	16	12	16.31	212.4
8	11	16	13	15.79	217.8
8	11	16	14	16.9	216.5
8	11	16	15	15.06	217.8
8	11	16	16	11.83	224.9
8	11	16	17	12.63	216.1
8	11	16	18	13.85	211.9
8	11	16	19	8.97	220
8	11	16	20	8.5	212.1
8	11	16	21	6.548	211.9
8	11	16	22	5.833	164.8
8	11	16	23	3.974	114
8	11	16	24	4.343	120.2
8	11	17	1	5.586	62.11
8	11	17	2	6.222	37.7
8	11	17	3	8.35	48.96
8	11	17	4	11.12	28.34
8	11	17	5	9.6	21.75
8	11	17	6	9.54	17.23
8	11	17	7	8.64	13.51
8	11	17	8	8.97	1.991
8	11	17	9	8.11	350.1
8	11	17	10	5.328	342.1
8	11	17	11	3.061	321
8	11	17	12	2.885	283.5
8	11	17	13	2.615	263.2
8	11	17	14	6.8	188.8
8	11	17	15	9.47	200
8	11	17	16	12.1	214.2
8	11	17	17	11.3	217.6
8	11	17	18	13.26	205.1
8	11	17	19	17.51	201.9
8	11	17	20	22.04	204.8
8	11	17	21	20.18	204
8	11	17	22	21.04	202.6
8	11	17	23	22.69	208.9
8	11	17	24	23.23	209.5
8	11	18	1	20.39	207.3
8	11	18	2	19.59	206.9
8	11	18	3	20.13	206.6
8	11	18	4	18.88	206.7
8	11	18	5	17.65	209.9
8	11	18	6	18.39	217.4
8	11	18	7	16	220.6
8	11	18	8	17.51	217.7
8	11	18	9	19.91	208.9
8	11	18	10	19.57	211
8	11	18	11	15.19	225.8
8	11	18	12	7.374	262
8	11	18	13	4.278	357.4
8	11	18	14	4.584	37.05
8	11	18	15	2.804	28.18
8	11	18	16	5.819	6.279
8	11	18	17	7.131	358.4
8	11	18	18	6.628	335.1
8	11	18	19	8.52	341.4
8	11	18	20	9.41	353.6
8	11	18	21	9.77	354.5
8	11	18	22	12.73	16.16
8	11	18	23	16.76	12.65
8	11	18	24	18.51	7.816
8	11	19	1	19.06	4.365
8	11	19	2	20.22	355.2
8	11	19	3	20.78	351.6
8	11	19	4	22.19	356.7
8	11	19	5	21.95	0.374
8	11	19	6	23.05	3.942
8	11	19	7	23.47	6.137
8	11	19	8	25.54	8.31
8	11	19	9	25.82	7.831
8	11	19	10	22.8	9.14
8	11	19	11	21.33	6.261
8	11	19	12	22.78	10.59
8	11	19	13	23.07	11.72
8	11	19	14	20.01	8.05
8	11	19	15	17.39	7.349
8	11	19	16	16.35	351.9
8	11	19	17	17.55	353.7
8	11	19	18	17.08	350.1
8	11	19	19	19.51	359.6
8	11	19	20	15.64	13.73
8	11	19	21	6.885	317.2
8	11	19	22	14.51	336.5
8	11	19	23	10.7	335.1
8	11	19	24	9.52	339.9
8	11	20	1	7.56	313.1
8	11	20	2	8.35	331.4
8	11	20	3	10.95	0.817
8	11	20	4	9.76	9.81
8	11	20	5	3.74	326.2
8	11	20	6	2.476	297.6
8	11	20	7	2.11	318.6
8	11	20	8	5.925	310.3
8	11	20	9	6.736	299.1
8	11	20	10	13.62	281.5
8	11	20	11	30.25	228.6
8	11	20	12	41.85	207
8	11	20	13	35.24	203.2
8	11	20	14	36.43	204.5
8	11	20	15	32.64	206.2
8	11	20	16	27.26	208.1
8	11	20	17	35.34	215.8
8	11	20	18	38.43	213
8	11	20	19	45.49	213.2
8	11	20	20	49.18	218.1
8	11	20	21	45.37	215.9
8	11	20	22	48.77	217.2
8	11	20	23	42.04	217.2
8	11	20	24	40.68	217.8
8	11	21	1	40	219
8	11	21	2	36.75	211.1
8	11	21	3	39.39	217.4
8	11	21	4	37.88	211.1
8	11	21	5	35.4	210.2
8	11	21	6	36.43	210.8
8	11	21	7	33.69	210.3
8	11	21	8	30	204.9
8	11	21	9	29.75	207.3
8	11	21	10	23.16	191.8
8	11	21	11	20.7	184
8	11	21	12	20.29	188.1
8	11	21	13	13.56	189.7
8	11	21	14	7.816	132.4
8	11	21	15	9.01	91.7
8	11	21	16	11.89	74.28
8	11	21	17	16.08	93.3
8	11	21	18	11.94	120.6
8	11	21	19	15.95	159.6
8	11	21	20	25.65	182.1
8	11	21	21	30.77	200.5
8	11	21	22	31.23	207.5
8	11	21	23	35.18	207.7
8	11	21	24	33.29	216.6
8	11	22	1	32.16	221.1
8	11	22	2	32.66	217.8
8	11	22	3	34.23	209.1
8	11	22	4	33.41	211.5
8	11	22	5	34.41	210.6
8	11	22	6	26.85	215.2
8	11	22	7	24.7	218.4
8	11	22	8	19.64	216.8
8	11	22	9	16.53	217.9
8	11	22	10	15.02	215.9
8	11	22	11	15.21	226.8
8	11	22	12	14.59	239.5
8	11	22	13	15.37	249.9
8	11	22	14	21.14	248.1
8	11	22	15	18.22	233.6
8	11	22	16	18.07	216.1
8	11	22	17	19.78	213.1
8	11	22	18	22.16	212.1
8	11	22	19	20	198.2
8	11	22	20	17.24	197.6
8	11	22	21	11.84	206.3
8	11	22	22	13.71	191.2
8	11	22	23	14.92	183.8
8	11	22	24	10.08	185.1
8	11	23	1	16.53	191.3
8	11	23	2	12.6	198.5
8	11	23	3	11.55	204.9
8	11	23	4	8.81	207.9
8	11	23	5	7.59	212.6
8	11	23	6	3.656	262
8	11	23	7	5.521	54.19
8	11	23	8	7.352	76
8	11	23	9	7.25	56.04
8	11	23	10	7.207	29.65
8	11	23	11	7.773	4.297
8	11	23	12	9.71	352.5
8	11	23	13	10.24	351.3
8	11	23	14	12.05	345.1
8	11	23	15	13.51	343.6
8	11	23	16	15.29	344.4
8	11	23	17	16.68	342.6
8	11	23	18	17.13	342.3
8	11	23	19	15.9	340.8
8	11	23	20	15.43	345.4
8	11	23	21	15.62	356.4
8	11	23	22	16.1	342.2
8	11	23	23	13.57	334
8	11	23	24	11.55	317.2
8	11	24	1	11.74	325.9
8	11	24	2	11.56	331.7
8	11	24	3	12.03	343.6
8	11	24	4	13.22	353.4
8	11	24	5	11.64	357.3
8	11	24	6	10.55	356.3
8	11	24	7	10.02	356.6
8	11	24	8	11.41	354.4
8	11	24	9	9.33	358.4
8	11	24	10	7.933	359.8
8	11	24	11	6.706	357.9
8	11	24	12	6.915	351.8
8	11	24	13	4.593	359.2
8	11	24	14	3.233	16.03
8	11	24	15	7.407	10.48
8	11	24	16	10.36	10.98
8	11	24	17	13.49	14.28
8	11	24	18	8.05	23.93
8	11	24	19	3.256	7.421
8	11	24	20	7.009	3.928
8	11	24	21	9.77	13.86
8	11	24	22	11.1	23.49
8	11	24	23	9.9	11.68
8	11	24	24	9.17	12.05
8	11	25	1	8.11	358.9
8	11	25	2	7.964	357.9
8	11	25	3	5.539	353.5
8	11	25	4	6.309	354.3
8	11	25	5	4.001	351.2
8	11	25	6	2.02	305.9
8	11	25	7	1.943	156.2
8	11	25	8	1.476	254.6
8	11	25	9	2.79	300
8	11	25	10	2.674	343.3
8	11	25	11	3.999	261.8
8	11	25	12	4.556	214.1
8	11	25	13	10.28	211.6
8	11	25	14	12.92	194.9
8	11	25	15	12.1	190.1
8	11	25	16	19.63	193.1
8	11	25	17	18.49	210
8	11	25	18	21.77	207.8
8	11	25	19	20.12	209.4
8	11	25	20	20.37	213.5
8	11	25	21	15.83	235.6
8	11	25	22	17.24	231.8
8	11	25	23	13.98	241.2
8	11	25	24	8.9	304.2
8	11	26	1	10.36	352.8
8	11	26	2	7.406	358.3
8	11	26	3	9.57	1.94
8	11	26	4	11.79	0.022
8	11	26	5	13.88	8.68
8	11	26	6	17.39	5.282
8	11	26	7	17.05	7.785
8	11	26	8	11.18	7.131
8	11	26	9	10.69	4.149
8	11	26	10	12.09	353.2
8	11	26	11	13.94	349.1
8	11	26	12	3.148	336.7
8	11	26	13	2.877	192.3
8	11	26	14	11.85	10.82
8	11	26	15	9.97	32.63
8	11	26	16	5.95	0.241
8	11	26	17	8.2	354.2
8	11	26	18	7.006	0.037
8	11	26	19	10.9	194.2
8	11	26	20	11.94	196
8	11	26	21	26.74	194.9
8	11	26	22	38.99	200.6
8	11	26	23	43.99	206.4
8	11	26	24	45.9	208.3
8	11	27	1	52.65	213.2
8	11	27	2	46.15	217.7
8	11	27	3	43.87	221.8
8	11	27	4	39.97	224.7
8	11	27	5	27.63	220.1
8	11	27	6	29.04	210.8
8	11	27	7	30.97	210.9
8	11	27	8	30.9	212.3
8	11	27	9	33.21	221.1
8	11	27	10	33.28	216
8	11	27	11	33.67	213.9
8	11	27	12	32.4	219
8	11	27	13	25.31	222.7
8	11	27	14	23.24	225.9
8	11	27	15	20.67	224.6
8	11	27	16	19.01	224.4
8	11	27	17	16.67	226.5
8	11	27	18	15	233.8
8	11	27	19	9.2	252.9
8	11	27	20	13.38	250.4
8	11	27	21	15.46	238
8	11	27	22	13.79	221.3
8	11	27	23	12.86	224.9
8	11	27	24	10.4	232.4
8	11	28	1	13.45	214.6
8	11	28	2	15.01	210.6
8	11	28	3	16.05	205.3
8	11	28	4	13.2	204.5
8	11	28	5	12.88	209.7
8	11	28	6	22.34	203.7
8	11	28	7	9.62	217.7
8	11	28	8	8.09	208.2
8	11	28	9	10.6	201.8
8	11	28	10	9.74	193.9
8	11	28	11	10.95	203.8
8	11	28	12	10.93	219.2
8	11	28	13	15.64	217.8
8	11	28	14	16.15	214.3
8	11	28	15	14.22	223.9
8	11	28	16	15.83	206.7
8	11	28	17	18.02	198.9
8	11	28	18	16.65	202.8
8	11	28	19	14.96	213.4
8	11	28	20	21.02	212.5
8	11	28	21	15.39	232.9
8	11	28	22	17.54	205.5
8	11	28	23	13.29	202.5
8	11	28	24	18.58	199.9
8	11	29	1	17.48	207.3
8	11	29	2	17.43	205.7
8	11	29	3	19.15	201.1
8	11	29	4	19.83	196.5
8	11	29	5	21.19	204.8
8	11	29	6	18.87	198.1
8	11	29	7	14.12	205.3
8	11	29	8	11.54	214.9
8	11	29	9	12.79	202
8	11	29	10	11.85	194.8
8	11	29	11	4.585	247.1
8	11	29	12	6.93	219.2
